,resId,siteNo,hiveNo,frameNo,hour,paramText,anMethText,resVal,resUnit,resUnit_desc,resValUncert,resValUncertSD,resQualValue,date
162892,CW206746,3,1,,18,Colony weight,Automatic recording,15.5,G167A,Kilogram,,,,2019-04-16 18:00:00
162893,CW206745,3,1,,17,Colony weight,Automatic recording,15.5,G167A,Kilogram,,,,2019-04-16 17:00:00
162894,CW206744,3,1,,15,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 15:00:00
162897,CW206743,3,1,,14,Colony weight,Automatic recording,15.5,G167A,Kilogram,,,,2019-04-16 14:00:00
162898,CW206742,3,1,,13,Colony weight,Automatic recording,15.5,G167A,Kilogram,,,,2019-04-16 13:00:00
162899,CW206741,3,1,,12,Colony weight,Automatic recording,15.5,G167A,Kilogram,,,,2019-04-16 12:00:00
162900,CW206740,3,1,,11,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 11:00:00
162902,CW207594,3,1,,22,Colony weight,Automatic recording,20.6,G167A,Kilogram,,,,2019-05-23 22:00:00
162904,CW206739,3,1,,10,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 10:00:00
162905,CW206738,3,1,,9,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 09:00:00
162906,CW206737,3,1,,8,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 08:00:00
162907,CW206736,3,1,,7,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 07:00:00
162908,CW207596,3,1,,0,Colony weight,Automatic recording,20.5,G167A,Kilogram,,,,2019-05-24 00:00:00
162911,CW207598,3,1,,2,Colony weight,Automatic recording,20.5,G167A,Kilogram,,,,2019-05-24 02:00:00
162913,CW206735,3,1,,6,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 06:00:00
162914,CW206734,3,1,,5,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 05:00:00
162915,CW207600,3,1,,5,Colony weight,Automatic recording,20.4,G167A,Kilogram,,,,2019-05-24 05:00:00
162917,CW206733,3,1,,4,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 04:00:00
162918,CW206732,3,1,,3,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 03:00:00
162920,CW207602,3,1,,7,Colony weight,Automatic recording,20.4,G167A,Kilogram,,,,2019-05-24 07:00:00
162922,CW206731,3,1,,2,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 02:00:00
162923,CW206730,3,1,,1,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 01:00:00
162924,CW206729,3,1,,0,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-16 00:00:00
162925,CW206728,3,1,,23,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 23:00:00
162926,CW207604,3,1,,9,Colony weight,Automatic recording,20.3,G167A,Kilogram,,,,2019-05-24 09:00:00
162929,CW207606,3,1,,11,Colony weight,Automatic recording,20.5,G167A,Kilogram,,,,2019-05-24 11:00:00
162932,CW206727,3,1,,22,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 22:00:00
162933,CW206726,3,1,,21,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 21:00:00
162934,CW206725,3,1,,19,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 19:00:00
162935,CW206723,3,1,,18,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 18:00:00
162936,CW206722,3,1,,17,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 17:00:00
162937,CW206721,3,1,,16,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 16:00:00
162938,CW206720,3,1,,15,Colony weight,Automatic recording,15.6,G167A,Kilogram,,,,2019-04-15 15:00:00
162939,CW206719,3,1,,14,Colony weight,Automatic recording,15.7,G167A,Kilogram,,,,2019-04-15 14:00:00
162940,CW206717,3,1,,13,Colony weight,Automatic recording,15.0,G167A,Kilogram,,,,2019-04-15 13:00:00
162942,CW207611,3,1,,15,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-24 15:00:00
162944,CW207613,3,1,,17,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-24 17:00:00
162947,CW207615,3,1,,19,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-24 19:00:00
162949,CW207617,3,1,,21,Colony weight,Automatic recording,25.2,G167A,Kilogram,,,,2019-05-24 21:00:00
162952,CW207619,3,1,,0,Colony weight,Automatic recording,25.1,G167A,Kilogram,,,,2019-05-25 00:00:00
162954,CW207621,3,1,,2,Colony weight,Automatic recording,25.1,G167A,Kilogram,,,,2019-05-25 02:00:00
162956,CW207779,3,1,,22,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-31 22:00:00
162957,CW207778,3,1,,21,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 21:00:00
162959,CW207623,3,1,,4,Colony weight,Automatic recording,25.1,G167A,Kilogram,,,,2019-05-25 04:00:00
162961,CW207777,3,1,,20,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 20:00:00
162962,CW207776,3,1,,19,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 19:00:00
162963,CW207775,3,1,,18,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-31 18:00:00
162964,CW207774,3,1,,17,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-05-31 17:00:00
162965,CW207773,3,1,,16,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-05-31 16:00:00
162966,CW207772,3,1,,15,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-05-31 15:00:00
162968,CW207627,3,1,,8,Colony weight,Automatic recording,24.9,G167A,Kilogram,,,,2019-05-25 08:00:00
162970,CW207629,3,1,,10,Colony weight,Automatic recording,25.0,G167A,Kilogram,,,,2019-05-25 10:00:00
162972,CW207771,3,1,,14,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-05-31 14:00:00
162973,CW207770,3,1,,13,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-05-31 13:00:00
162975,CW207631,3,1,,12,Colony weight,Automatic recording,24.9,G167A,Kilogram,,,,2019-05-25 12:00:00
162977,CW207769,3,1,,12,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-05-31 12:00:00
162978,CW207768,3,1,,11,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-31 11:00:00
162979,CW207633,3,1,,14,Colony weight,Automatic recording,25.2,G167A,Kilogram,,,,2019-05-25 14:00:00
162982,CW207635,3,1,,16,Colony weight,Automatic recording,25.5,G167A,Kilogram,,,,2019-05-25 16:00:00
162984,CW207767,3,1,,10,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-31 10:00:00
162985,CW207766,3,1,,9,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-31 09:00:00
162986,CW207765,3,1,,8,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 08:00:00
162987,CW207764,3,1,,6,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-31 06:00:00
162988,CW207637,3,1,,18,Colony weight,Automatic recording,25.7,G167A,Kilogram,,,,2019-05-25 18:00:00
162991,CW207639,3,1,,20,Colony weight,Automatic recording,25.6,G167A,Kilogram,,,,2019-05-25 20:00:00
162993,CW207763,3,1,,5,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 05:00:00
162994,CW207762,3,1,,4,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 04:00:00
162995,CW207761,3,1,,3,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-31 03:00:00
162996,CW207760,3,1,,2,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-31 02:00:00
162998,CW207759,3,1,,1,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-31 01:00:00
162999,CW207758,3,1,,0,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-31 00:00:00
163000,CW207757,3,1,,23,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 23:00:00
163001,CW207756,3,1,,22,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 22:00:00
163003,CW207643,3,1,,1,Colony weight,Automatic recording,25.5,G167A,Kilogram,,,,2019-05-26 01:00:00
163005,CW207645,3,1,,3,Colony weight,Automatic recording,25.4,G167A,Kilogram,,,,2019-05-26 03:00:00
163008,CW207647,3,1,,5,Colony weight,Automatic recording,25.4,G167A,Kilogram,,,,2019-05-26 05:00:00
163010,CW207649,3,1,,7,Colony weight,Automatic recording,25.5,G167A,Kilogram,,,,2019-05-26 07:00:00
163012,CW207755,3,1,,21,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 21:00:00
163013,CW207754,3,1,,20,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 20:00:00
163015,CW207651,3,1,,9,Colony weight,Automatic recording,25.4,G167A,Kilogram,,,,2019-05-26 09:00:00
163017,CW207753,3,1,,19,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 19:00:00
163018,CW207752,3,1,,18,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 18:00:00
163019,CW207653,3,1,,11,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-26 11:00:00
163022,CW207655,3,1,,13,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-26 13:00:00
163024,CW207751,3,1,,17,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 17:00:00
163025,CW207750,3,1,,16,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 16:00:00
163026,CW207749,3,1,,15,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 15:00:00
163027,CW207748,3,1,,14,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 14:00:00
163028,CW207747,3,1,,13,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 13:00:00
163029,CW207746,3,1,,12,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 12:00:00
163031,CW207659,3,1,,17,Colony weight,Automatic recording,25.5,G167A,Kilogram,,,,2019-05-26 17:00:00
163033,CW207745,3,1,,11,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 11:00:00
163034,CW207744,3,1,,9,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-30 09:00:00
163035,CW207661,3,1,,19,Colony weight,Automatic recording,25.6,G167A,Kilogram,,,,2019-05-26 19:00:00
163037,CW207743,3,1,,8,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 08:00:00
163038,CW207742,3,1,,7,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-30 07:00:00
163039,CW207741,3,1,,6,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-30 06:00:00
163040,CW207740,3,1,,5,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 05:00:00
163042,CW207663,3,1,,22,Colony weight,Automatic recording,25.5,G167A,Kilogram,,,,2019-05-26 22:00:00
163044,CW207665,3,1,,0,Colony weight,Automatic recording,25.4,G167A,Kilogram,,,,2019-05-27 00:00:00
163047,CW207667,3,1,,2,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-27 02:00:00
163049,CW207739,3,1,,4,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 04:00:00
163050,CW207738,3,1,,3,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 03:00:00
163051,CW207669,3,1,,4,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-05-27 04:00:00
163053,CW207737,3,1,,2,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 02:00:00
163054,CW207736,3,1,,1,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 01:00:00
163056,CW207671,3,1,,6,Colony weight,Automatic recording,25.2,G167A,Kilogram,,,,2019-05-27 06:00:00
163058,CW207735,3,1,,0,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-30 00:00:00
163059,CW207734,3,1,,23,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 23:00:00
163060,CW207733,3,1,,22,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 22:00:00
163061,CW207732,3,1,,21,Colony weight,Automatic recording,24.8,G167A,Kilogram,,,,2019-05-29 21:00:00
163064,CW207675,3,1,,10,Colony weight,Automatic recording,25.0,G167A,Kilogram,,,,2019-05-27 10:00:00
163066,CW207731,3,1,,20,Colony weight,Automatic recording,24.8,G167A,Kilogram,,,,2019-05-29 20:00:00
163067,CW207730,3,1,,19,Colony weight,Automatic recording,24.9,G167A,Kilogram,,,,2019-05-29 19:00:00
163068,CW207729,3,1,,18,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 18:00:00
163069,CW207728,3,1,,17,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-29 17:00:00
163070,CW207727,3,1,,16,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 16:00:00
163071,CW207726,3,1,,15,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-05-29 15:00:00
163072,CW207725,3,1,,14,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-05-29 14:00:00
163073,CW207724,3,1,,13,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-29 13:00:00
163074,CW207723,3,1,,12,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-05-29 12:00:00
163075,CW207722,3,1,,11,Colony weight,Automatic recording,16.3,G167A,Kilogram,,,,2019-05-29 11:00:00
163076,CW207721,3,1,,10,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-05-29 10:00:00
163077,CW207720,3,1,,9,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 09:00:00
163078,CW207719,3,1,,8,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 08:00:00
163079,CW207718,3,1,,7,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-05-29 07:00:00
173912,CW50984,3,1,,3,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 03:00:00
173928,CW50992,3,1,,12,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-23 12:00:00
175024,CW50995,3,1,,15,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 15:00:00
175027,CW50993,3,1,,13,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 13:00:00
175031,CW50991,3,1,,11,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 11:00:00
175034,CW50989,3,1,,8,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 08:00:00
175039,CW50987,3,1,,6,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-23 06:00:00
175042,CW50985,3,1,,4,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-23 04:00:00
175046,CW50983,3,1,,2,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 02:00:00
175049,CW50981,3,1,,0,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-23 00:00:00
175052,CW50980,3,1,,23,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-22 23:00:00
175424,CW50979,3,1,,22,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-22 22:00:00
175433,CW50975,3,1,,18,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 18:00:00
175440,CW50971,3,1,,13,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-22 13:00:00
175448,CW50966,3,1,,8,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 08:00:00
175455,CW50962,3,1,,4,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 04:00:00
175465,CW50958,3,1,,0,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 00:00:00
175472,CW50954,3,1,,20,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-21 20:00:00
175480,CW50950,3,1,,15,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-21 15:00:00
175487,CW50946,3,1,,11,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-21 11:00:00
175496,CW50942,3,1,,7,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-21 07:00:00
175503,CW50938,3,1,,3,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-21 03:00:00
175511,CW50934,3,1,,22,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-20 22:00:00
175518,CW50930,3,1,,18,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-20 18:00:00
175529,CW50926,3,1,,14,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 14:00:00
175536,CW50922,3,1,,10,Colony weight,Automatic recording,15.7,G167A,Kilogram,,,,2020-04-20 10:00:00
175544,CW50917,3,1,,5,Colony weight,Automatic recording,15.7,G167A,Kilogram,,,,2020-04-20 05:00:00
175926,CW50913,3,1,,1,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 01:00:00
175933,CW50909,3,1,,21,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-19 21:00:00
175942,CW50905,3,1,,17,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-19 17:00:00
175949,CW50900,3,1,,11,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-19 11:00:00
175957,CW50896,3,1,,7,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-19 07:00:00
175964,CW50892,3,1,,3,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-19 03:00:00
175974,CW50888,3,1,,23,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 23:00:00
175981,CW50884,3,1,,18,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 18:00:00
175989,CW50880,3,1,,14,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-18 14:00:00
175996,CW50876,3,1,,10,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 10:00:00
176005,CW50872,3,1,,6,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-18 06:00:00
176012,CW50868,3,1,,1,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 01:00:00
176020,CW50864,3,1,,21,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-17 21:00:00
176027,CW50860,3,1,,17,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-17 17:00:00
176038,CW50856,3,1,,13,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-17 13:00:00
176045,CW50852,3,1,,8,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-17 08:00:00
176705,CW50850,3,1,,6,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-17 06:00:00
176757,CW50854,3,1,,10,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-17 10:00:00
176762,CW50847,3,1,,4,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-17 04:00:00
176767,CW50858,3,1,,15,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-17 15:00:00
176775,CW50862,3,1,,19,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-17 19:00:00
176782,CW50866,3,1,,23,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-17 23:00:00
176790,CW50870,3,1,,3,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-18 03:00:00
176797,CW50874,3,1,,8,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-18 08:00:00
176805,CW50878,3,1,,12,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 12:00:00
176813,CW50882,3,1,,16,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 16:00:00
176821,CW50886,3,1,,20,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-18 20:00:00
176830,CW50890,3,1,,1,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-19 01:00:00
176838,CW50894,3,1,,5,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-19 05:00:00
176845,CW50898,3,1,,9,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-19 09:00:00
176853,CW50902,3,1,,14,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-19 14:00:00
176861,CW50907,3,1,,19,Colony weight,Automatic recording,15.7,G167A,Kilogram,,,,2020-04-19 19:00:00
176869,CW50911,3,1,,23,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-19 23:00:00
176873,CW50845,3,1,,1,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-17 01:00:00
176955,CW50843,3,1,,23,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-16 23:00:00
177081,CW50841,3,1,,21,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-16 21:00:00
177147,CW50839,3,1,,19,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-16 19:00:00
177209,CW50837,3,1,,17,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-16 17:00:00
177244,CW50835,3,1,,15,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-16 15:00:00
177257,CW50915,3,1,,3,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 03:00:00
177264,CW50919,3,1,,8,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 08:00:00
177272,CW50924,3,1,,12,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 12:00:00
177278,CW50928,3,1,,16,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 16:00:00
177286,CW50932,3,1,,20,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-20 20:00:00
177293,CW50936,3,1,,1,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-21 01:00:00
177301,CW50940,3,1,,5,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-21 05:00:00
177309,CW50944,3,1,,9,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-21 09:00:00
177317,CW50948,3,1,,13,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-21 13:00:00
177326,CW50952,3,1,,18,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-21 18:00:00
177334,CW50956,3,1,,22,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-21 22:00:00
177341,CW50960,3,1,,2,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 02:00:00
177349,CW50964,3,1,,6,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 06:00:00
177357,CW50968,3,1,,11,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 11:00:00
177365,CW50973,3,1,,15,Colony weight,Automatic recording,15.9,G167A,Kilogram,,,,2020-04-22 15:00:00
177369,CW50833,3,1,,13,Colony weight,Automatic recording,15.8,G167A,Kilogram,,,,2020-04-16 13:00:00
177375,CW50977,3,1,,20,Colony weight,Automatic recording,16.0,G167A,Kilogram,,,,2020-04-22 20:00:00
